0,1,2,3,4,5,6,7,8,9,10,11
0.2079363465309143,0.8838237971067429,0.9915943006053567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1510716676712036,0.9084627330303192,0.9998513561586151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.13615763187408447,0.9262981042265892,0.9996540299325716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3978944420814514,0.9901733407750726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4920085072517395,0.9997290746832732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44225990772247314,0.9995006566750817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.39131003618240356,0.9783486165106297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3452048897743225,0.9865045920014381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3061317801475525,0.9779334757477045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1698012351989746,0.9551163651049137,0.9998047736298759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14201617240905762,0.9077841117978096,0.9998390886903508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3978649377822876,0.9995390166295692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.524619996547699,0.9995042425580323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4175177812576294,0.9987875028746203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.41477060317993164,0.9977153439540416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.346265971660614,0.9884386183694005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4157180190086365,0.9771113228052855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1756676435470581,0.9299477487802505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12385344505310059,0.8450545519590378,0.9997791738132946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.35793453454971313,0.9932025098241866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.43314045667648315,0.9993578084977344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3677908778190613,0.9634851850569248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4905669689178467,0.9870103765279055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.46613097190856934,0.9939165851101279,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44206517934799194,0.999038946989458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3184557557106018,0.9640399441123009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12008130550384521,0.8741918206214905,0.9925509667955339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
