0,1,2,3,4,5,6,7,8,9,10,11
0.39404356479644775,0.9999292027569027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4250301122665405,0.9934533829800785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12747901678085327,0.4874535799026489,0.8402337431907654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.13797694444656372,0.4999837875366211,0.8164056688547134,0.9718976244330406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12390482425689697,0.4236142039299011,0.6921906769275665,0.8414095640182495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.13217347860336304,0.4833504557609558,0.6840249300003052,0.9091246128082275,0.998552939738147,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.11063414812088013,0.3982429504394531,0.7429209053516388,0.8389145880937576,0.9414748288691044,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3858177661895752,0.8867218121886253,0.9317546263337135,0.9375036656856537,0.9391227811574936,0.9417365752160549,0.9454688839614391,1.0,1.0,1.0,1.0,1.0
0.504022628068924,0.9996295813762117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5131737291812897,0.9999203654515441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.14979887008666992,0.5578190386295319,0.8457774817943573,0.9737842250615358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12510734796524048,0.5124460756778717,0.8203688412904739,0.9173039644956589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1686093807220459,0.448716402053833,0.6748934686183929,0.8073963522911072,0.891190879046917,0.9728286098688841,1.0,1.0,1.0,1.0,1.0,1.0
0.1499727964401245,0.45448237657546997,0.7630377560853958,0.8745978027582169,0.9614978581666946,0.9994933810085058,1.0,1.0,1.0,1.0,1.0,1.0
0.1731002926826477,0.4612700343132019,0.6930287182331085,0.9103096723556519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.240165114402771,0.5746707022190094,0.6372676491737366,0.6902524828910828,0.7877129018306732,0.9391195811331272,0.9632796719670296,1.0,1.0,1.0,1.0,1.0
0.4484611749649048,0.9987076708348468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.527219295501709,0.9999166880952544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18976032733917236,0.46642065048217773,0.6734603047370911,0.9305385649204254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.19302904605865479,0.5368942022323608,0.7080692052841187,0.7776867002248764,0.95592450350523,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.12985283136367798,0.32563692331314087,0.47019457817077637,0.6445559561252594,0.7667669653892517,0.8859185203909874,1.0,1.0,1.0,1.0,1.0,1.0
0.14993363618850708,0.37198978662490845,0.5164516568183899,0.6626273989677429,0.8688451945781708,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.11477077007293701,0.2884824872016907,0.4098181128501892,0.552504688501358,0.7494128048419952,0.834408700466156,0.8460427820682526,0.853102833032608,0.8920884728431702,1.0,1.0,1.0
0.11944085359573364,0.2774878740310669,0.3616204261779785,0.5571246147155762,0.6680077612400055,0.7326934337615967,0.9105552583932877,0.9954672916792333,1.0,1.0,1.0,1.0
0.29585421085357666,0.8275898993015289,0.9286114275455475,0.9382216781377792,0.9496097005903721,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3757402300834656,0.872568666934967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.09573465585708618,0.23008310794830322,0.28280627727508545,0.35507673025131226,0.4399716854095459,0.5006323754787445,0.6610446572303772,1.0,1.0,1.0,1.0,1.0
0.16001629829406738,0.4264523983001709,0.5674322843551636,0.6989816427230835,0.7783631235361099,0.8239034116268158,0.857249915599823,0.8687948882579803,0.8822817131876945,1.0,1.0,1.0
0.1931515336036682,0.5191965997219086,0.7217750251293182,0.9051820784807205,0.9979676422663033,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.17034196853637695,0.44236552715301514,0.5105222463607788,0.5792789459228516,0.6259816884994507,0.7067633271217346,1.0,1.0,1.0,1.0,1.0,1.0
0.129338800907135,0.3096943497657776,0.4995507597923279,0.6587714850902557,0.7822230309247971,0.7968822568655014,0.8694990426301956,0.8889423087239265,1.0,1.0,1.0,1.0
0.21068674325942993,0.5029130280017853,0.6778652667999268,0.71519336104393,0.8270320892333984,0.9005532711744308,1.0,1.0,1.0,1.0,1.0,1.0
0.22135454416275024,0.5024280250072479,0.6282237470149994,0.7118937373161316,0.724061131477356,0.7390656173229218,0.7491614520549774,0.778331845998764,0.8009330332279205,0.9982907398371026,1.0,1.0
0.41390085220336914,0.9756087269634008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18481171131134033,0.44133561849594116,0.5337454080581665,0.6830246448516846,0.76717309653759,0.7893443405628204,0.8306998908519745,0.8604160845279694,0.8749437481164932,1.0,1.0,1.0
0.1517452597618103,0.3663739562034607,0.550892174243927,0.6091764867305756,0.7050786018371582,0.9003746584057808,1.0,1.0,1.0,1.0,1.0,1.0
0.16992563009262085,0.48656976222991943,0.656878650188446,0.7851788997650146,0.9113522171974182,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2170112133026123,0.5352359712123871,0.6565090417861938,0.7215323746204376,0.7384736835956573,0.7834137380123138,0.8716840595006943,1.0,1.0,1.0,1.0,1.0
0.17984431982040405,0.4398420453071594,0.6868444979190826,0.8824281543493271,0.9169353246688843,0.9264049828052521,1.0,1.0,1.0,1.0,1.0,1.0
0.1562935709953308,0.3987664580345154,0.5584550499916077,0.6494533717632294,0.7373195886611938,0.8973935693502426,1.0,1.0,1.0,1.0,1.0,1.0
0.13920968770980835,0.36804908514022827,0.47417324781417847,0.6417218446731567,0.7572987675666809,0.837671771645546,0.9147344827651978,0.9270826578140259,0.9297679960727692,1.0,1.0,1.0
0.3643086552619934,0.7790002077817917,0.8412564247846603,0.8970805779099464,0.9364365190267563,0.9972372984047979,1.0,1.0,1.0,1.0,1.0,1.0
